trial,maze,time_s,x,y,z,angle,event
1,Hard039,5.747,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.766,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.780,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.796,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.813,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.830,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.847,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.864,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.880,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.897,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.913,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.930,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.949,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.975,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.982,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.998,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.013,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.030,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.048,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.064,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.079,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.096,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.113,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.130,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.146,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.164,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.179,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.196,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.213,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.230,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.246,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.263,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.280,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.296,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.313,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.330,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.346,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.364,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.382,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.396,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.414,3.2500,0.0000,3.2500,86.04,
1,Hard039,6.431,3.2500,0.0000,3.2500,86.09,
1,Hard039,6.446,3.2500,0.0000,3.2500,88.18,
1,Hard039,6.469,3.2500,0.0000,3.2500,88.18,
